problem,sample_id,c1_ls,c2_ls,z1,z2,status,iterations,f_eval,g_eval,cpu_sec,grad_inf,converged,J,J_star,rel_dev
P10_exponential_10,39,0.16300781845221676,0.3596545952820615,0.896411007384859,0.3593733419659935,ok,5,13,14,0.00023460000375052914,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,40,0.15170202844920652,0.2808384628360298,0.8897676265303882,0.2803992613587473,ok,5,13,14,0.0002336999968974851,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,41,0.13906842407243297,0.36722027706489,0.8817312154407694,0.3669541854357615,ok,5,13,14,0.0002406999992672354,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,42,0.05216577939623129,0.22711078398819765,0.7911064971737655,0.22656391181182128,ok,5,13,14,0.00023689999943599105,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,43,0.055312723818128975,0.35283159155906174,0.7965203101800181,0.35253666488883945,ok,5,13,14,0.00023570000485051423,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,44,0.10363690012970037,0.3638381157910383,0.8545520423997208,0.36356524628360554,ok,5,13,14,0.00023669999791309237,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,45,0.11506660865377251,0.2863389831106598,0.8642211611521109,0.2859108047201,ok,5,13,14,0.00023749999672872946,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,46,0.04881529004044128,0.27987515469918434,0.7849711470068568,0.27943402274467366,ok,5,13,14,0.00023660000442760065,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,47,0.09950741892646554,0.2433560498630083,0.8507939948004012,0.24284173332966763,ok,5,13,14,0.00023549999605165794,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,48,0.08786858588684156,0.31139817394250713,0.8392974701902107,0.3110202143712496,ok,5,13,14,0.00023610000062035397,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,49,0.11331363195134568,0.31213020676099656,0.8628023069147758,0.3117537141893753,ok,5,13,14,0.0002435000060359016,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,50,0.055278608930729646,0.21787984349072856,0.7964632892234876,0.21731447243559976,ok,5,13,14,0.00023750000400468707,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,51,0.04915367018680645,0.29029456489129846,0.7856096011894244,0.28987431351833515,ok,5,13,14,0.0002409999942756258,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,52,0.0563229766409296,0.37737381601601155,0.7981931349900288,0.37712807216033223,ok,5,13,14,0.00025129999994533136,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,53,0.07071660790954622,0.22988369873806241,0.8192266426437484,0.22934238350507255,ok,5,13,14,0.0002578999992692843,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,54,0.05218109271131691,0.29287747971214073,0.7911336241521136,0.2924624045211831,ok,5,13,14,0.00027850000333273783,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,55,0.21956492982205927,0.2528409877170195,0.9239392822873392,0.25234567907516986,ok,5,13,14,0.0002522000067983754,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,56,0.14538494481318273,0.2842422564965934,0.8858365625013219,0.2838098762490916,ok,5,13,14,0.00025949999690055847,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,57,0.09914430921071038,0.29281921596632604,0.8504561185702149,0.2924040240143547,ok,5,13,14,0.00053039999329485,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,58,0.18701023892196716,0.3680513147382645,0.9091067576781937,0.3677868885152951,ok,5,13,14,0.0002499999973224476,3.183061087708161e-06,True,13.0,13.0,0.0
