problem,method,c1_ls,c2_ls,status,iterations,f_eval,g_eval,h_eval,cpu_sec,f_final,grad_inf,error
P11_exponential_100,NewtonW,0.01,0.4,ok,13,31,32,13,0.0017528999997011852,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.01,0.5,ok,13,31,32,13,0.0020924999989802018,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.01,0.6,ok,13,31,32,13,0.001771299999745679,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.01,0.7,ok,13,31,32,13,0.0017695999995339662,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.01,0.8,ok,13,31,32,13,0.0020034999997733394,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.01,0.9,ok,13,31,32,13,0.0020613999986380804,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.01,0.99,ok,13,31,32,13,0.0021396000011009164,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.1,ok,8,38,39,8,0.0013572000007116003,-0.2055726529036962,1.025170513480056e-06,
P11_exponential_100,NewtonW,0.05,0.2,ok,9,33,34,9,0.0013467999997374136,-0.20557280789224747,2.4473176499772223e-08,
P11_exponential_100,NewtonW,0.05,0.3,ok,13,31,32,13,0.0017389999993611127,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.4,ok,13,31,32,13,0.0022236000004340895,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.5,ok,13,31,32,13,0.0017772999999579042,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.6,ok,13,31,32,13,0.0017275000009249197,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.7,ok,13,31,32,13,0.0017585000005055917,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.8,ok,13,31,32,13,0.0017113000012614066,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.9,ok,13,31,32,13,0.002253200000268407,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,NewtonW,0.05,0.99,ok,13,31,32,13,0.0017470999991928693,-0.20557245965841175,1.8313501630430832e-06,
P11_exponential_100,BFGSW,1e-05,0.1,ok,6,15,16,0,0.0023869999986345647,-0.20557280872979403,1.40859731712073e-07,
P11_exponential_100,BFGSW,1e-05,0.2,ok,7,12,13,0,0.0021343999997043284,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,1e-05,0.3,ok,7,12,13,0,0.0014501999994536163,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,1e-05,0.4,ok,7,12,13,0,0.0011661000007734401,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,1e-05,0.5,ok,7,12,13,0,0.0014693999983137473,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,1e-05,0.6,ok,7,12,13,0,0.0014209999990271172,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,1e-05,0.7,ok,7,12,13,0,0.0010490999993635342,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,1e-05,0.8,ok,7,12,13,0,0.0010788999989017611,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,1e-05,0.9,ok,9,14,15,0,0.0015277000002242858,-0.20557280872981676,2.5284249749457643e-08,
P11_exponential_100,BFGSW,1e-05,0.99,ok,9,14,15,0,0.0013901999991503544,-0.20557280872981676,2.5284249749457643e-08,
P11_exponential_100,BFGSW,5e-05,0.1,ok,6,15,16,0,0.0009623000005376525,-0.20557280872979403,1.40859731712073e-07,
P11_exponential_100,BFGSW,5e-05,0.2,ok,7,12,13,0,0.00101379999978235,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,5e-05,0.3,ok,7,12,13,0,0.0010616999988997122,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,5e-05,0.4,ok,7,12,13,0,0.0010880999998335028,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,5e-05,0.5,ok,7,12,13,0,0.0010383999997429783,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,5e-05,0.6,ok,7,12,13,0,0.0012373999998089857,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,5e-05,0.7,ok,7,12,13,0,0.0010658999999577645,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,5e-05,0.8,ok,7,12,13,0,0.0010861999999178806,-0.2055728087298137,1.4781153134801883e-08,
P11_exponential_100,BFGSW,5e-05,0.9,ok,9,14,15,0,0.0018958999989990843,-0.20557280872981676,2.5284249749457643e-08,
P11_exponential_100,BFGSW,5e-05,0.99,ok,9,14,15,0,0.0013426999994408106,-0.20557280872981676,2.5284249749457643e-08,
P11_exponential_100,BFGSW,0.0001,0.1,ok,5,13,14,0,0.0007702999992034165,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0001,0.2,ok,5,13,14,0,0.0008469999993394595,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0001,0.3,ok,5,13,14,0,0.0010698000005504582,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0001,0.4,ok,5,13,14,0,0.0007956000008562114,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0001,0.5,ok,5,13,14,0,0.0008023999998840736,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0001,0.6,ok,5,13,14,0,0.0008021000012377044,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0001,0.7,ok,5,13,14,0,0.0007702999992034165,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0001,0.8,ok,6,14,15,0,0.0009219000003213296,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.0001,0.9,ok,6,14,15,0,0.001312599999437225,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.0001,0.99,ok,6,14,15,0,0.0013445000004139729,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.0005,0.1,ok,5,13,14,0,0.0010694000011426397,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0005,0.2,ok,5,13,14,0,0.0007882999998400919,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0005,0.3,ok,5,13,14,0,0.0007963000007293886,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0005,0.4,ok,5,13,14,0,0.0007437000003847061,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0005,0.5,ok,5,13,14,0,0.0009365999994770391,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0005,0.6,ok,5,13,14,0,0.0013796000002912479,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0005,0.7,ok,5,13,14,0,0.001997299999857205,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.0005,0.8,ok,6,14,15,0,0.0011300000005576294,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.0005,0.9,ok,6,14,15,0,0.0014145000004646135,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.0005,0.99,ok,6,14,15,0,0.0011489999997138511,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.001,0.1,ok,5,13,14,0,0.0009630000004108297,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.001,0.2,ok,5,13,14,0,0.0009006000000226777,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.001,0.3,ok,5,13,14,0,0.0008973999993031612,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.001,0.4,ok,5,13,14,0,0.0009102000003622379,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.001,0.5,ok,5,13,14,0,0.0009074999998119893,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.001,0.6,ok,5,13,14,0,0.0008729999990464421,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.001,0.7,ok,5,13,14,0,0.0009630999993532896,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.001,0.8,ok,6,14,15,0,0.0010228999999526422,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.001,0.9,ok,6,14,15,0,0.001284400001168251,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.001,0.99,ok,6,14,15,0,0.0009720999987621326,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.005,0.1,ok,5,13,14,0,0.0009757000007084571,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.005,0.2,ok,5,13,14,0,0.0009301000009145355,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.005,0.3,ok,5,13,14,0,0.0008520999999745982,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.005,0.4,ok,5,13,14,0,0.0009128000001510372,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.005,0.5,ok,5,13,14,0,0.0009920000011334196,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.005,0.6,ok,5,13,14,0,0.000988899999356363,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.005,0.7,ok,5,13,14,0,0.0013361999990593176,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.005,0.8,ok,6,14,15,0,0.0016015999990486307,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.005,0.9,ok,6,14,15,0,0.0015234000002237735,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.005,0.99,ok,6,14,15,0,0.0013959999996586703,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.01,0.1,ok,5,13,14,0,0.0010259999999107094,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.01,0.2,ok,5,13,14,0,0.0015567000009468757,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.01,0.3,ok,5,13,14,0,0.0009613000001991168,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.01,0.4,ok,5,13,14,0,0.0010627000010572374,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.01,0.5,ok,5,13,14,0,0.0010001000009651762,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.01,0.6,ok,5,13,14,0,0.0009499999996478437,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.01,0.7,ok,5,13,14,0,0.000978600000962615,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.01,0.8,ok,6,14,15,0,0.001119600001402432,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.01,0.9,ok,6,14,15,0,0.0014934000009816373,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.01,0.99,ok,6,14,15,0,0.00126780000027793,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.05,0.1,ok,5,13,14,0,0.0008563000010326505,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.05,0.2,ok,5,13,14,0,0.0009890999990602722,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.05,0.3,ok,5,13,14,0,0.000853899999128771,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.05,0.4,ok,5,13,14,0,0.001085100000636885,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.05,0.5,ok,5,13,14,0,0.0010298999986844137,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.05,0.6,ok,5,13,14,0,0.0009737000000313856,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.05,0.7,ok,5,13,14,0,0.0014007999998284504,-0.20557280898153493,3.167253253999469e-06,
P11_exponential_100,BFGSW,0.05,0.8,ok,6,14,15,0,0.0012913999999000225,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.05,0.9,ok,6,14,15,0,0.0011474000002635876,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,BFGSW,0.05,0.99,ok,6,14,15,0,0.0010946000002149958,-0.20557280899072836,3.4399881199131954e-07,
P11_exponential_100,DFPW,1e-05,0.1,ok,6,15,16,0,0.000422499999331194,-0.20557280872936828,1.327046085242145e-07,
P11_exponential_100,DFPW,1e-05,0.2,ok,6,15,16,0,0.00041090000013355166,-0.20557280872936828,1.327046085242145e-07,
P11_exponential_100,DFPW,1e-05,0.3,ok,7,12,13,0,0.00040839999928721227,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,1e-05,0.4,ok,7,12,13,0,0.00039990000004763715,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,1e-05,0.5,ok,7,12,13,0,0.0004104999989067437,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,1e-05,0.6,ok,7,12,13,0,0.0004002999994554557,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,1e-05,0.7,ok,7,12,13,0,0.00040070000068226364,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,1e-05,0.8,ok,7,12,13,0,0.00039850000030128285,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,1e-05,0.9,ok,9,14,15,0,0.0006919000006746501,-0.2055728087293892,2.603097526421294e-08,
P11_exponential_100,DFPW,1e-05,0.99,ok,9,14,15,0,0.0005292000005283626,-0.2055728087293892,2.603097526421294e-08,
P11_exponential_100,DFPW,5e-05,0.1,ok,6,15,16,0,0.0004197000016574748,-0.20557280872936828,1.327046085242145e-07,
P11_exponential_100,DFPW,5e-05,0.2,ok,6,15,16,0,0.0004955000003974419,-0.20557280872936828,1.327046085242145e-07,
P11_exponential_100,DFPW,5e-05,0.3,ok,7,12,13,0,0.0004257000000507105,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,5e-05,0.4,ok,7,12,13,0,0.00040389999958279077,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,5e-05,0.5,ok,7,12,13,0,0.0004039999985252507,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,5e-05,0.6,ok,7,12,13,0,0.0004170000011072261,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,5e-05,0.7,ok,7,12,13,0,0.0003952999995817663,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,5e-05,0.8,ok,7,12,13,0,0.0003910000014002435,-0.2055728087293861,1.5310479717367542e-08,
P11_exponential_100,DFPW,5e-05,0.9,ok,9,14,15,0,0.0004833000002690824,-0.2055728087293892,2.603097526421294e-08,
P11_exponential_100,DFPW,5e-05,0.99,ok,9,14,15,0,0.0004853999998886138,-0.2055728087293892,2.603097526421294e-08,
P11_exponential_100,DFPW,0.0001,0.1,ok,5,13,14,0,0.0003438000003370689,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0001,0.2,ok,5,13,14,0,0.00033520000033604447,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0001,0.3,ok,5,13,14,0,0.000333100000716513,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0001,0.4,ok,5,13,14,0,0.00033179999991261866,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0001,0.5,ok,5,13,14,0,0.00033230000008188654,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0001,0.6,ok,5,13,14,0,0.00033180000173160806,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0001,0.7,ok,5,13,14,0,0.0003388999994058395,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0001,0.8,ok,6,14,15,0,0.00044349999916448724,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.0001,0.9,ok,6,14,15,0,0.00044439999874157365,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.0001,0.99,ok,6,14,15,0,0.00040379999882134143,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.0005,0.1,ok,5,13,14,0,0.00039479999941249844,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0005,0.2,ok,5,13,14,0,0.00048520000018470455,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0005,0.3,ok,5,13,14,0,0.00035370000114198774,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0005,0.4,ok,5,13,14,0,0.00033600000097067095,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0005,0.5,ok,5,13,14,0,0.00034500000037951395,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0005,0.6,ok,5,13,14,0,0.00034779999987222254,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0005,0.7,ok,5,13,14,0,0.00034589999995660037,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.0005,0.8,ok,6,14,15,0,0.0003859999997075647,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.0005,0.9,ok,6,14,15,0,0.00037680000059481245,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.0005,0.99,ok,6,14,15,0,0.00037789999987580813,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.001,0.1,ok,5,13,14,0,0.0003402999991521938,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.001,0.2,ok,5,13,14,0,0.0003390000001672888,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.001,0.3,ok,5,13,14,0,0.0003341999999975087,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.001,0.4,ok,5,13,14,0,0.00034050000067509245,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.001,0.5,ok,5,13,14,0,0.0003401000012672739,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.001,0.6,ok,5,13,14,0,0.0003355000008014031,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.001,0.7,ok,5,13,14,0,0.0003429000007599825,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.001,0.8,ok,6,14,15,0,0.00038219999987632036,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.001,0.9,ok,6,14,15,0,0.00038099999983387534,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.001,0.99,ok,6,14,15,0,0.0003889999989041826,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.005,0.1,ok,5,13,14,0,0.000384900000426569,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.005,0.2,ok,5,13,14,0,0.0003469000002951361,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.005,0.3,ok,5,13,14,0,0.0003419999993639067,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.005,0.4,ok,5,13,14,0,0.0003364000003784895,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.005,0.5,ok,5,13,14,0,0.00033459999940532725,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.005,0.6,ok,5,13,14,0,0.00033710000025166664,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.005,0.7,ok,5,13,14,0,0.00033709999843267724,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.005,0.8,ok,6,14,15,0,0.0003785999997489853,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.005,0.9,ok,6,14,15,0,0.0003770000002987217,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.005,0.99,ok,6,14,15,0,0.00037680000059481245,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.01,0.1,ok,5,13,14,0,0.00033400000029359944,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.01,0.2,ok,5,13,14,0,0.0003438000003370689,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.01,0.3,ok,5,13,14,0,0.00033880000046337955,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.01,0.4,ok,5,13,14,0,0.0003353000010974938,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.01,0.5,ok,5,13,14,0,0.00033660000008239876,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.01,0.6,ok,5,13,14,0,0.00034589999995660037,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.01,0.7,ok,5,13,14,0,0.00036499999987427145,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.01,0.8,ok,6,14,15,0,0.0004019999996671686,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.01,0.9,ok,6,14,15,0,0.0004003000012744451,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.01,0.99,ok,6,14,15,0,0.0003924000011465978,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.05,0.1,ok,5,13,14,0,0.0003484999997453997,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.05,0.2,ok,5,13,14,0,0.0003550000001268927,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.05,0.3,ok,5,13,14,0,0.0003606000009312993,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.05,0.4,ok,5,13,14,0,0.0005075999997643521,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.05,0.5,ok,5,13,14,0,0.0003651999995781807,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.05,0.6,ok,5,13,14,0,0.000347400000464404,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.05,0.7,ok,5,13,14,0,0.00034719999894150533,-0.2055728089817014,3.1382969480353573e-06,
P11_exponential_100,DFPW,0.05,0.8,ok,6,14,15,0,0.0005049999999755528,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.05,0.9,ok,6,14,15,0,0.0003851000001304783,-0.20557280899072874,3.390822653770442e-07,
P11_exponential_100,DFPW,0.05,0.99,ok,6,14,15,0,0.0003801000002567889,-0.20557280899072874,3.390822653770442e-07,
P12_genhumps_5,GradientDescentW,1e-05,0.1,ok,31,109,110,0,0.002321099998880527,8.272144290840129e-09,2.6340834150596742e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.2,ok,31,102,103,0,0.0022076999994169455,1.0564066966270127e-08,2.7689473952831742e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.3,ok,77,233,234,0,0.005552500000703731,1.162902526582152e-07,9.410112921698966e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.4,ok,90,233,234,0,0.005584900000030757,1.9327975291229417e-08,3.6104458944087275e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.5,ok,88,263,264,0,0.005986799998936476,6.893772206497273e-09,2.3817367525041612e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.6,ok,75,177,178,0,0.0042180000000371365,1.0618833537753544e-07,0.00010304772456363098,
P12_genhumps_5,GradientDescentW,1e-05,0.7,ok,41,87,88,0,0.002153600000383449,8.246986937541298e-08,9.081025112022644e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.8,ok,163,422,423,0,0.010024999999586726,7.558892651055861e-08,8.694189238239464e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.9,ok,218,502,503,0,0.011488299998745788,8.924700163352124e-08,9.447063121999272e-05,
P12_genhumps_5,GradientDescentW,1e-05,0.99,ok,192,397,398,0,0.008178699999916716,8.732580033697018e-08,9.344827464171244e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.1,ok,31,109,110,0,0.0020733000001200708,8.272144290840129e-09,2.6340834150596742e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.2,ok,31,102,103,0,0.0020286999988456955,1.0564066966270127e-08,2.7689473952831742e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.3,ok,77,233,234,0,0.0051407999999355525,1.162902526582152e-07,9.410112921698966e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.4,ok,90,233,234,0,0.0048413000004075,1.9327975291229417e-08,3.6104458944087275e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.5,ok,88,263,264,0,0.005388999999922817,6.893772206497273e-09,2.3817367525041612e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.6,ok,75,177,178,0,0.003718400001162081,1.0618833537753544e-07,0.00010304772456363098,
P12_genhumps_5,GradientDescentW,5e-05,0.7,ok,41,87,88,0,0.0017465000000811415,8.246986937541298e-08,9.081025112022644e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.8,ok,163,422,423,0,0.00892530000055558,7.558892651055861e-08,8.694189238239464e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.9,ok,218,502,503,0,0.010775800001283642,8.924700163352124e-08,9.447063121999272e-05,
P12_genhumps_5,GradientDescentW,5e-05,0.99,ok,192,397,398,0,0.010748900000180583,8.732580033697018e-08,9.344827464171244e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.1,ok,31,109,110,0,0.0023338999999396037,8.272144290840129e-09,2.6340834150596742e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.2,ok,31,102,103,0,0.0024273999988508876,1.0564066966270127e-08,2.7689473952831742e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.3,ok,77,233,234,0,0.007501399999455316,1.162902526582152e-07,9.410112921698966e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.4,ok,90,233,234,0,0.006027499999618158,1.9327975291229417e-08,3.6104458944087275e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.5,ok,88,263,264,0,0.005533799998374889,6.893772206497273e-09,2.3817367525041612e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.6,ok,75,177,178,0,0.0039147999996203,1.0618833537753544e-07,0.00010304772456363098,
P12_genhumps_5,GradientDescentW,0.0001,0.7,ok,41,87,88,0,0.0017471000010118587,8.246986937541298e-08,9.081025112022644e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.8,ok,163,422,423,0,0.008813500000542263,7.558892651055861e-08,8.694189238239464e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.9,ok,218,502,503,0,0.010032600001068204,8.924700163352124e-08,9.447063121999272e-05,
P12_genhumps_5,GradientDescentW,0.0001,0.99,ok,192,397,398,0,0.00842440000087663,8.732580033697018e-08,9.344827464171244e-05,
